,ROC,Measure,Classifier
53,0.9724177146444515,Sricharan WGan 002 conditional ,MC Dropout
54,0.962375563018176,Sricharan WGan 002 conditional ,MC Dropout
55,0.9806437589684311,Sricharan WGan 002 conditional ,MC Dropout
56,0.9773824263592156,Sricharan WGan 002 conditional ,MC Dropout
57,0.9640225780253506,Sricharan WGan 002 conditional ,MC Dropout
58,0.9796416613520409,Sricharan WGan 002 conditional ,MC Dropout
59,0.9781590675821109,Sricharan WGan 002 conditional ,MC Dropout
60,0.9819687823860013,Sricharan WGan 002 conditional ,MC Dropout
61,0.9704921488859216,Sricharan WGan 002 conditional ,MC Dropout
62,0.947929538026148,Sricharan WGan 002 conditional ,MC Dropout
63,0.9631360112404337,Sricharan WGan 002 conditional ,MC Dropout
64,0.9765307368064413,Sricharan WGan 002 conditional ,MC Dropout
65,0.9716292400749361,Sricharan WGan 002 conditional ,MC Dropout
66,0.9764625393614478,Sricharan WGan 002 conditional ,MC Dropout
67,0.9829422308474172,Sricharan WGan 002 conditional ,MC Dropout
68,0.9683965566206951,Sricharan WGan 002 conditional ,MC Dropout
69,0.9759026352240114,Sricharan WGan 002 conditional ,MC Dropout
70,0.9641427799147002,Sricharan WGan 002 conditional ,MC Dropout
71,0.9453803860411353,Sricharan WGan 002 conditional ,MC Dropout
72,0.964786451690051,Sricharan WGan 002 conditional ,MC Dropout
73,0.9650987897600447,Sricharan WGan 002 conditional ,MC Dropout
74,0.9784514758051658,Sricharan WGan 002 conditional ,MC Dropout
75,0.9849775664660395,Sricharan WGan 002 conditional ,MC Dropout
76,0.9643607626155931,Sricharan WGan 002 conditional ,MC Dropout
77,0.9751851607342156,Sricharan WGan 002 conditional ,MC Dropout
78,0.9738283741230869,Sricharan WGan 002 conditional ,MC Dropout
79,0.9775203782684949,Sricharan WGan 002 conditional ,MC Dropout
80,0.9779874840561225,Sricharan WGan 002 conditional ,MC Dropout
81,0.9786700813137755,Sricharan WGan 002 conditional ,MC Dropout
82,0.9782817607023278,Sricharan WGan 002 conditional ,MC Dropout
83,0.9661827865911989,Sricharan WGan 002 conditional ,MC Dropout
