,ROC,Measure,Classifier
47,0.8813999720982143,Lee GAN conditional,MC Dropout
48,0.8934083276865433,Lee GAN conditional,MC Dropout
49,0.8638346146564093,Lee GAN conditional,MC Dropout
50,0.86337576107103,Lee GAN conditional,MC Dropout
51,0.8768045853595344,Lee GAN conditional,MC Dropout
52,0.8445493737045601,Lee GAN conditional,MC Dropout
53,0.8599112374441965,Lee GAN conditional,MC Dropout
54,0.8333083172233737,Lee GAN conditional,MC Dropout
55,0.8567613874162947,Lee GAN conditional,MC Dropout
56,0.8740502182318239,Lee GAN conditional,MC Dropout
57,0.8816758759167731,Lee GAN conditional,MC Dropout
58,0.8264029366629464,Lee GAN conditional,MC Dropout
59,0.8827561359016263,Lee GAN conditional,MC Dropout
60,0.9097078284438778,Lee GAN conditional,MC Dropout
61,0.8913124240174586,Lee GAN conditional,MC Dropout
62,0.8894376170878506,Lee GAN conditional,MC Dropout
63,0.8871347855548469,Lee GAN conditional,MC Dropout
64,0.8636278424944196,Lee GAN conditional,MC Dropout
65,0.8847006972955198,Lee GAN conditional,MC Dropout
66,0.8702207292829242,Lee GAN conditional,MC Dropout
67,0.8895375777264031,Lee GAN conditional,MC Dropout
68,0.87720318229831,Lee GAN conditional,MC Dropout
69,0.8810580506616709,Lee GAN conditional,MC Dropout
70,0.9083912129304846,Lee GAN conditional,MC Dropout
71,0.906919206891741,Lee GAN conditional,MC Dropout
72,0.8932675731425381,Lee GAN conditional,MC Dropout
73,0.8702380121970663,Lee GAN conditional,MC Dropout
74,0.8575697918327487,Lee GAN conditional,MC Dropout
75,0.9037005366111287,Lee GAN conditional,MC Dropout
76,0.8951406673509249,Lee GAN conditional,MC Dropout
77,0.8693741778938138,Lee GAN conditional,MC Dropout
78,0.9061466139190049,Lee GAN conditional,MC Dropout
79,0.8978902077188297,Lee GAN conditional,MC Dropout
80,0.9306363475566006,Lee GAN conditional,MC Dropout
81,0.9153445496851084,Lee GAN conditional,MC Dropout
82,0.9163222020986128,Lee GAN conditional,MC Dropout
83,0.9277362434231506,Lee GAN conditional,MC Dropout
84,0.907216908980389,Lee GAN conditional,MC Dropout
85,0.9463245625398596,Lee GAN conditional,MC Dropout
86,0.9038867561184629,Lee GAN conditional,MC Dropout
87,0.9377572195870535,Lee GAN conditional,MC Dropout
88,0.927610747668208,Lee GAN conditional,MC Dropout
89,0.9245035599689093,Lee GAN conditional,MC Dropout
90,0.9254552101602358,Lee GAN conditional,MC Dropout
91,0.9145414391342475,Lee GAN conditional,MC Dropout
92,0.9305008868781889,Lee GAN conditional,MC Dropout
93,0.9009168975207269,Lee GAN conditional,MC Dropout
94,0.9334800875916773,Lee GAN conditional,MC Dropout
95,0.925583197146046,Lee GAN conditional,MC Dropout
96,0.931005672532685,Lee GAN conditional,MC Dropout
97,0.9166455950055804,Lee GAN conditional,MC Dropout
98,0.9451606906190211,Lee GAN conditional,MC Dropout
99,0.9401858582788584,Lee GAN conditional,MC Dropout
100,0.8770795549665179,Lee GAN conditional,MC Dropout
101,0.8457686755121969,Lee GAN conditional,MC Dropout
102,0.8560856410435267,Lee GAN conditional,MC Dropout
103,0.8733659082529496,Lee GAN conditional,MC Dropout
104,0.8395714273258131,Lee GAN conditional,MC Dropout
105,0.8809560658980388,Lee GAN conditional,MC Dropout
106,0.8626394466477997,Lee GAN conditional,MC Dropout
107,0.8635484345105229,Lee GAN conditional,MC Dropout
108,0.8356208022759887,Lee GAN conditional,MC Dropout
109,0.8632762675382654,Lee GAN conditional,MC Dropout
110,0.867812798947704,Lee GAN conditional,MC Dropout
111,0.8701760428292411,Lee GAN conditional,MC Dropout
112,0.83756380665059,Lee GAN conditional,MC Dropout
113,0.8430350167410714,Lee GAN conditional,MC Dropout
114,0.8409856679488201,Lee GAN conditional,MC Dropout
115,0.8514354472257655,Lee GAN conditional,MC Dropout
116,0.8846566336495535,Lee GAN conditional,MC Dropout
117,0.8539914500956632,Lee GAN conditional,MC Dropout
118,0.8617422921316964,Lee GAN conditional,MC Dropout
119,0.8587279027822066,Lee GAN conditional,MC Dropout
120,0.9003330152861926,Lee GAN conditional,MC Dropout
121,0.8872302308374522,Lee GAN conditional,MC Dropout
122,0.9135910345583547,Lee GAN conditional,MC Dropout
123,0.9200392742546235,Lee GAN conditional,MC Dropout
124,0.9027837636519451,Lee GAN conditional,MC Dropout
125,0.9060183155293366,Lee GAN conditional,MC Dropout
126,0.8676683075573979,Lee GAN conditional,MC Dropout
127,0.8743989905532525,Lee GAN conditional,MC Dropout
128,0.9108734130859375,Lee GAN conditional,MC Dropout
129,0.8801415891063457,Lee GAN conditional,MC Dropout
130,0.9172313456632654,Lee GAN conditional,MC Dropout
131,0.9255405348174426,Lee GAN conditional,MC Dropout
132,0.9057150081712373,Lee GAN conditional,MC Dropout
133,0.8808251205755738,Lee GAN conditional,MC Dropout
134,0.9192961089465083,Lee GAN conditional,MC Dropout
135,0.8998783656529018,Lee GAN conditional,MC Dropout
136,0.901275011957908,Lee GAN conditional,MC Dropout
137,0.8926014802893812,Lee GAN conditional,MC Dropout
138,0.9122305111009248,Lee GAN conditional,MC Dropout
139,0.9125719654316805,Lee GAN conditional,MC Dropout
140,0.8123480349170918,Lee GAN conditional,MC Dropout
141,0.8168856562400351,Lee GAN conditional,MC Dropout
142,0.8258872518734057,Lee GAN conditional,MC Dropout
143,0.8175260582748725,Lee GAN conditional,MC Dropout
144,0.8069355244539221,Lee GAN conditional,MC Dropout
145,0.8462463690310109,Lee GAN conditional,MC Dropout
146,0.8209206717354911,Lee GAN conditional,MC Dropout
147,0.8449263280751753,Lee GAN conditional,MC Dropout
148,0.8155813411790498,Lee GAN conditional,MC Dropout
149,0.808153113540338,Lee GAN conditional,MC Dropout
150,0.8154857401945154,Lee GAN conditional,MC Dropout
151,0.8345760423309949,Lee GAN conditional,MC Dropout
152,0.8014909393933355,Lee GAN conditional,MC Dropout
153,0.8118032338667889,Lee GAN conditional,MC Dropout
154,0.7939957599250638,Lee GAN conditional,MC Dropout
155,0.7730062056560907,Lee GAN conditional,MC Dropout
156,0.8601295315489477,Lee GAN conditional,MC Dropout
157,0.8024696817203443,Lee GAN conditional,MC Dropout
158,0.8086672413105869,Lee GAN conditional,MC Dropout
159,0.8362630727339764,Lee GAN conditional,MC Dropout
160,0.9085039411272322,Lee GAN conditional,MC Dropout
161,0.9196050215740592,Lee GAN conditional,MC Dropout
162,0.944788563008211,Lee GAN conditional,MC Dropout
163,0.9279735331632654,Lee GAN conditional,MC Dropout
164,0.8946358816964285,Lee GAN conditional,MC Dropout
165,0.9256489033601724,Lee GAN conditional,MC Dropout
166,0.905243698431521,Lee GAN conditional,MC Dropout
167,0.9324723847058354,Lee GAN conditional,MC Dropout
168,0.8983190108318719,Lee GAN conditional,MC Dropout
169,0.9004848246671715,Lee GAN conditional,MC Dropout
170,0.9146111935985333,Lee GAN conditional,MC Dropout
171,0.9269532184211575,Lee GAN conditional,MC Dropout
172,0.9136776048309949,Lee GAN conditional,MC Dropout
173,0.9351629140425701,Lee GAN conditional,MC Dropout
174,0.8895341522839605,Lee GAN conditional,MC Dropout
175,0.8925725197305485,Lee GAN conditional,MC Dropout
176,0.9320818842673788,Lee GAN conditional,MC Dropout
177,0.9225333077566964,Lee GAN conditional,MC Dropout
178,0.9014786700813137,Lee GAN conditional,MC Dropout
179,0.9294673374720982,Lee GAN conditional,MC Dropout
180,0.8987425200793209,Lee GAN conditional,MC Dropout
181,0.8774115114795917,Lee GAN conditional,MC Dropout
182,0.9141671316964286,Lee GAN conditional,MC Dropout
183,0.9058277363679847,Lee GAN conditional,MC Dropout
184,0.8971292923907845,Lee GAN conditional,MC Dropout
185,0.9078288175621811,Lee GAN conditional,MC Dropout
186,0.8792903666593591,Lee GAN conditional,MC Dropout
187,0.9045774498764351,Lee GAN conditional,MC Dropout
188,0.8947735222018495,Lee GAN conditional,MC Dropout
189,0.8927350725446428,Lee GAN conditional,MC Dropout
190,0.8951104611766582,Lee GAN conditional,MC Dropout
191,0.909530951052296,Lee GAN conditional,MC Dropout
192,0.8953645667251275,Lee GAN conditional,MC Dropout
193,0.9160084627112564,Lee GAN conditional,MC Dropout
194,0.8967587217992665,Lee GAN conditional,MC Dropout
195,0.8899199816645408,Lee GAN conditional,MC Dropout
196,0.9050373933753189,Lee GAN conditional,MC Dropout
197,0.8868146623883928,Lee GAN conditional,MC Dropout
198,0.8838139748086735,Lee GAN conditional,MC Dropout
199,0.9008496342873086,Lee GAN conditional,MC Dropout
