Index,Level,Accuracy,Classifier,Transformation,ROC,Brier
56,Level 3,0.9631696428571429,MC Dropout,Fog,0.9728133010288281,0.01904042810201645
57,Level 3,0.9715401785714286,MC Dropout,Fog,0.9693212149880055,0.016818515956401825
58,Level 3,0.9313616071428571,MC Dropout,Fog,0.9050207757919401,0.023826131597161293
59,Level 3,0.9854910714285714,MC Dropout,Fog,0.9825333217179197,0.011553764343261719
60,Level 4,0.9040178571428571,MC Dropout,Fog,0.9194659776055125,0.02883373387157917
61,Level 4,0.8833705357142857,MC Dropout,Fog,0.8799505511611108,0.03178689256310463
62,Level 4,0.9475446428571429,MC Dropout,Fog,0.9248302132671729,0.029061544686555862
63,Level 4,0.9045758928571429,MC Dropout,Fog,0.8960896998820308,0.027924703434109688
64,Level 4,0.9408482142857143,MC Dropout,Fog,0.9350086170236578,0.025317702442407608
65,Level 4,0.9185267857142857,MC Dropout,Fog,0.8840568251801795,0.02870761789381504
66,Level 4,0.9151785714285714,MC Dropout,Fog,0.9172737483953786,0.02891494892537594
67,Level 4,0.9358258928571429,MC Dropout,Fog,0.945897176635296,0.027281755581498146
68,Level 4,0.9084821428571429,MC Dropout,Fog,0.9018285192065679,0.03238578140735626
69,Level 4,0.8683035714285714,MC Dropout,Fog,0.8486422160254455,0.03574873507022858
70,Level 4,0.9296875,MC Dropout,Fog,0.9256464490558127,0.02810673601925373
71,Level 4,0.84375,MC Dropout,Fog,0.8750496031746032,0.034975431859493256
72,Level 4,0.9229910714285714,MC Dropout,Fog,0.9509182833009131,0.02582540176808834
73,Level 4,0.8247767857142857,MC Dropout,Fog,0.8565844703205399,0.036576494574546814
74,Level 4,0.9564732142857143,MC Dropout,Fog,0.9414400263291745,0.02253909409046173
75,Level 4,0.9146205357142857,MC Dropout,Fog,0.8838842431420402,0.03101917915046215
76,Level 4,0.9235491071428571,MC Dropout,Fog,0.8913577524422784,0.030538344755768776
77,Level 4,0.9235491071428571,MC Dropout,Fog,0.9072441396343749,0.029901528730988503
78,Level 4,0.67578125,MC Dropout,Fog,0.7303021215450454,0.041016530245542526
79,Level 4,0.9720982142857143,MC Dropout,Fog,0.968369690011481,0.0214729905128479
80,Level 5,0.6428571428571429,MC Dropout,Fog,0.8452243381076389,0.043718550354242325
81,Level 5,0.5613839285714286,MC Dropout,Fog,0.8021565264899154,0.04746510088443756
82,Level 5,0.7946428571428571,MC Dropout,Fog,0.8142956918661457,0.043241992592811584
83,Level 5,0.5345982142857143,MC Dropout,Fog,0.7967050159454898,0.04610143229365349
84,Level 5,0.8342633928571429,MC Dropout,Fog,0.8893235588887762,0.03923247382044792
85,Level 5,0.6501116071428571,MC Dropout,Fog,0.7205125572417191,0.04472576081752777
86,Level 5,0.7059151785714286,MC Dropout,Fog,0.7861712579970148,0.041854023933410645
87,Level 5,0.7472098214285714,MC Dropout,Fog,0.8712524749945183,0.04190509021282196
88,Level 5,0.7075892857142857,MC Dropout,Fog,0.8648010631637248,0.044985584914684296
89,Level 5,0.5418526785714286,MC Dropout,Fog,0.6777986705820813,0.04961414635181427
90,Level 5,0.6830357142857143,MC Dropout,Fog,0.8363179485409187,0.04361626133322716
91,Level 5,0.5396205357142857,MC Dropout,Fog,0.8028403998621165,0.048914987593889236
92,Level 5,0.8069196428571429,MC Dropout,Fog,0.9133327736870297,0.038033533841371536
93,Level 5,0.55859375,MC Dropout,Fog,0.7095748751880231,0.04911062493920326
94,Level 5,0.8498883928571429,MC Dropout,Fog,0.824090098050463,0.036353226751089096
95,Level 5,0.7628348214285714,MC Dropout,Fog,0.8271750075304445,0.0443328395485878
96,Level 5,0.7282366071428571,MC Dropout,Fog,0.783758565617944,0.04356944561004639
97,Level 5,0.6852678571428571,MC Dropout,Fog,0.7603560249035506,0.045558832585811615
98,Level 5,0.2544642857142857,MC Dropout,Fog,0.7232360936022693,0.0564175620675087
99,Level 5,0.9017857142857143,MC Dropout,Fog,0.911727891539154,0.03732563927769661
0,Level 1,0.9760044642857143,Baseline,Perspective,0.9684337894079009,0.0026033027097582817
1,Level 1,0.9732142857142857,Baseline,Perspective,0.9507119648318043,0.003066914388909936
2,Level 1,0.9821428571428571,Baseline,Perspective,0.9811257102272728,0.0019520794739946723
3,Level 1,0.9748883928571429,Baseline,Perspective,0.9612160529161102,0.002730376785621047
4,Level 1,0.96484375,Baseline,Perspective,0.9456975772765247,0.004083491396158934
5,Level 1,0.9676339285714286,Baseline,Perspective,0.9653283219981705,0.003367289435118437
6,Level 1,0.9737723214285714,Baseline,Perspective,0.9622020362128879,0.002890428062528372
7,Level 1,0.9715401785714286,Baseline,Perspective,0.9634872903785293,0.0031698259990662336
8,Level 1,0.9765625,Baseline,Perspective,0.9633061224489795,0.002907459158450365
9,Level 1,0.9815848214285714,Baseline,Perspective,0.9631677778352026,0.0023171522188931704
10,Level 1,0.9793526785714286,Baseline,Perspective,0.956079156079156,0.0026054526679217815
11,Level 1,0.9693080357142857,Baseline,Perspective,0.9618987805516304,0.003382330061867833
12,Level 1,0.9737723214285714,Baseline,Perspective,0.9498994086447601,0.0029723437037318945
13,Level 1,0.9704241071428571,Baseline,Perspective,0.9476493755899618,0.0036309859715402126
14,Level 1,0.9760044642857143,Baseline,Perspective,0.9531825494967223,0.003030534600839019
15,Level 1,0.9620535714285714,Baseline,Perspective,0.94298485055275,0.004068340174853802
16,Level 1,0.9787946428571429,Baseline,Perspective,0.9237082158074776,0.002669357229024172
17,Level 1,0.9815848214285714,Baseline,Perspective,0.9551398005064862,0.002339808503165841
18,Level 1,0.9709821428571429,Baseline,Perspective,0.9640694076038904,0.0034846109338104725
19,Level 1,0.96875,Baseline,Perspective,0.9211343811718236,0.0038540095556527376
20,Level 2,0.9419642857142857,Baseline,Perspective,0.9230826193948232,0.00648330757394433
21,Level 2,0.93359375,Baseline,Perspective,0.9244023969420403,0.007399211172014475
22,Level 2,0.9436383928571429,Baseline,Perspective,0.9114941653834219,0.006490858271718025
23,Level 2,0.9386160714285714,Baseline,Perspective,0.9305912874283861,0.006575209554284811
24,Level 2,0.9302455357142857,Baseline,Perspective,0.9379724055188963,0.007339149713516235
25,Level 2,0.9441964285714286,Baseline,Perspective,0.9325413711583924,0.006115840747952461
26,Level 2,0.9391741071428571,Baseline,Perspective,0.9473798971910143,0.00639774464070797
27,Level 2,0.9235491071428571,Baseline,Perspective,0.9221955145875141,0.008030633442103863
28,Level 2,0.9419642857142857,Baseline,Perspective,0.927759296390813,0.00659495685249567
29,Level 2,0.9402901785714286,Baseline,Perspective,0.9181951801214676,0.006607952062040567
30,Level 2,0.9302455357142857,Baseline,Perspective,0.9291421715656869,0.007505028508603573
31,Level 2,0.9313616071428571,Baseline,Perspective,0.9212809383935661,0.0072714234702289104
32,Level 2,0.9430803571428571,Baseline,Perspective,0.9249738948833972,0.006328301504254341
33,Level 2,0.9202008928571429,Baseline,Perspective,0.899464392490469,0.008899910375475883
34,Level 2,0.9520089285714286,Baseline,Perspective,0.9573393494915345,0.00498031172901392
35,Level 2,0.9207589285714286,Baseline,Perspective,0.9140162185232606,0.008316160179674625
36,Level 2,0.9430803571428571,Baseline,Perspective,0.9375275554008584,0.00602186331525445
37,Level 2,0.9402901785714286,Baseline,Perspective,0.9230705233090213,0.006266739685088396
38,Level 2,0.9246651785714286,Baseline,Perspective,0.916113458056729,0.008262040093541145
39,Level 2,0.9190848214285714,Baseline,Perspective,0.9214370956598203,0.00856760237365961
40,Level 3,0.8504464285714286,Baseline,Perspective,0.8976745210953109,0.015269972383975983
41,Level 3,0.8404017857142857,Baseline,Perspective,0.8813278355111025,0.016346286982297897
42,Level 3,0.8621651785714286,Baseline,Perspective,0.9017412837545694,0.013964594341814518
43,Level 3,0.8699776785714286,Baseline,Perspective,0.8746569138905483,0.014136397279798985
44,Level 3,0.8621651785714286,Baseline,Perspective,0.8952373465403614,0.014176249504089355
45,Level 3,0.8588169642857143,Baseline,Perspective,0.8990464009533423,0.01458260789513588
46,Level 3,0.8543526785714286,Baseline,Perspective,0.9084563966655905,0.01468051690608263
47,Level 3,0.8537946428571429,Baseline,Perspective,0.8826423190141195,0.015080960467457771
48,Level 3,0.8565848214285714,Baseline,Perspective,0.9271651098239521,0.013784591108560562
49,Level 3,0.8610491071428571,Baseline,Perspective,0.8737685674649343,0.01493330392986536
50,Level 3,0.8498883928571429,Baseline,Perspective,0.8904187831197963,0.015340225771069527
51,Level 3,0.8543526785714286,Baseline,Perspective,0.8811334589617885,0.015241088345646858
52,Level 3,0.8459821428571429,Baseline,Perspective,0.8596110091392299,0.016157515347003937
53,Level 3,0.8253348214285714,Baseline,Perspective,0.8615526854126029,0.01822453737258911
54,Level 3,0.8939732142857143,Baseline,Perspective,0.8924239437545174,0.011608145199716091
55,Level 3,0.828125,Baseline,Perspective,0.868173941961004,0.01787855662405491
56,Level 3,0.8666294642857143,Baseline,Perspective,0.9099758329808415,0.013358383439481258
57,Level 3,0.8521205357142857,Baseline,Perspective,0.8679591256749577,0.015495973639190197
58,Level 3,0.8660714285714286,Baseline,Perspective,0.8982871563573884,0.0142893111333251
59,Level 3,0.828125,Baseline,Perspective,0.8699964119438512,0.018226897343993187
60,Level 4,0.7176339285714286,Baseline,Perspective,0.8422545319309807,0.028620796278119087
61,Level 4,0.7193080357142857,Baseline,Perspective,0.8057365658647031,0.0300308670848608
62,Level 4,0.7354910714285714,Baseline,Perspective,0.8379513135232388,0.027493909001350403
63,Level 4,0.7254464285714286,Baseline,Perspective,0.8126110068792997,0.029158756136894226
64,Level 4,0.7416294642857143,Baseline,Perspective,0.825588670739298,0.02648082934319973
65,Level 4,0.7505580357142857,Baseline,Perspective,0.8456625333699259,0.0261758491396904
66,Level 4,0.7159598214285714,Baseline,Perspective,0.8254444167112015,0.029398810118436813
67,Level 4,0.70703125,Baseline,Perspective,0.8256503927537866,0.02946876734495163
68,Level 4,0.7405133928571429,Baseline,Perspective,0.8459391788414323,0.027223674580454826
69,Level 4,0.734375,Baseline,Perspective,0.7972098413833619,0.028550608083605766
70,Level 4,0.7109375,Baseline,Perspective,0.800026366352897,0.03065965324640274
71,Level 4,0.7204241071428571,Baseline,Perspective,0.8228562240352757,0.028713084757328033
72,Level 4,0.7176339285714286,Baseline,Perspective,0.8108990711769805,0.029357515275478363
73,Level 4,0.6791294642857143,Baseline,Perspective,0.7781686970812046,0.03333234786987305
74,Level 4,0.7550223214285714,Baseline,Perspective,0.8074522658666221,0.026053311303257942
75,Level 4,0.7064732142857143,Baseline,Perspective,0.8092372010884255,0.030530225485563278
76,Level 4,0.7405133928571429,Baseline,Perspective,0.838153811248592,0.02680853195488453
77,Level 4,0.7232142857142857,Baseline,Perspective,0.792222035543608,0.029572149738669395
78,Level 4,0.7232142857142857,Baseline,Perspective,0.8105989894464357,0.029577620327472687
79,Level 4,0.6595982142857143,Baseline,Perspective,0.8320532024077001,0.03476335480809212
80,Level 5,0.5993303571428571,Baseline,Perspective,0.7702462094686773,0.041509959846735
81,Level 5,0.6143973214285714,Baseline,Perspective,0.7541657301413923,0.04111991450190544
82,Level 5,0.5998883928571429,Baseline,Perspective,0.7921637313093963,0.041706230491399765
83,Level 5,0.6356026785714286,Baseline,Perspective,0.7893399411374799,0.03835020586848259
84,Level 5,0.6233258928571429,Baseline,Perspective,0.7729341158526476,0.03867090493440628
85,Level 5,0.6456473214285714,Baseline,Perspective,0.8035756334261155,0.03703564405441284
86,Level 5,0.5686383928571429,Baseline,Perspective,0.7850542156973519,0.043827954679727554
87,Level 5,0.59765625,Baseline,Perspective,0.7832181416255823,0.04090850427746773
88,Level 5,0.6422991071428571,Baseline,Perspective,0.8123330319833124,0.036620378494262695
89,Level 5,0.6316964285714286,Baseline,Perspective,0.7388411500160617,0.03983970358967781
90,Level 5,0.58984375,Baseline,Perspective,0.7665282953294847,0.04268229007720947
91,Level 5,0.6183035714285714,Baseline,Perspective,0.7726423459370448,0.03945871442556381
92,Level 5,0.6099330357142857,Baseline,Perspective,0.7799928534686201,0.0398147813975811
93,Level 5,0.53515625,Baseline,Perspective,0.7538364668077868,0.0471639446914196
94,Level 5,0.6434151785714286,Baseline,Perspective,0.7783654805386234,0.037464603781700134
95,Level 5,0.6060267857142857,Baseline,Perspective,0.7630178579813125,0.041261788457632065
96,Level 5,0.6333705357142857,Baseline,Perspective,0.7938446683965965,0.0389174148440361
97,Level 5,0.6422991071428571,Baseline,Perspective,0.7624096797060415,0.038314372301101685
98,Level 5,0.625,Baseline,Perspective,0.7779788477891156,0.03944094106554985
99,Level 5,0.5591517857142857,Baseline,Perspective,0.750980317845322,0.04598943889141083
0,Level 1,0.9709821428571429,MC Dropout,Perspective,0.9691865605658709,0.005349311046302319
1,Level 1,0.9693080357142857,MC Dropout,Perspective,0.974459622128016,0.005141939502209425
2,Level 1,0.9670758928571429,MC Dropout,Perspective,0.9707277475133745,0.005867708008736372
3,Level 1,0.9799107142857143,MC Dropout,Perspective,0.972332953682612,0.004076208453625441
4,Level 1,0.9737723214285714,MC Dropout,Perspective,0.9661281472901299,0.004596023820340633
5,Level 1,0.9765625,MC Dropout,Perspective,0.9730068027210884,0.0048022097907960415
6,Level 1,0.9737723214285714,MC Dropout,Perspective,0.9692617204169969,0.005097527056932449
7,Level 1,0.9760044642857143,MC Dropout,Perspective,0.9783530788357468,0.005143426824361086
8,Level 1,0.9776785714285714,MC Dropout,Perspective,0.9624714611872146,0.004860846325755119
9,Level 1,0.97265625,MC Dropout,Perspective,0.9695809476974956,0.005037142429500818
10,Level 1,0.9815848214285714,MC Dropout,Perspective,0.9774148534808,0.004138320684432983
11,Level 1,0.97265625,MC Dropout,Perspective,0.9781282564660977,0.0053386627696454525
12,Level 1,0.9754464285714286,MC Dropout,Perspective,0.9621775535677137,0.005186697468161583
13,Level 1,0.9754464285714286,MC Dropout,Perspective,0.9666371957561889,0.004389003850519657
14,Level 1,0.9737723214285714,MC Dropout,Perspective,0.9781625312442846,0.004715833347290754
15,Level 1,0.9704241071428571,MC Dropout,Perspective,0.9699567090173272,0.005442190915346146
16,Level 1,0.9715401785714286,MC Dropout,Perspective,0.9618992915948689,0.005239146761596203
17,Level 1,0.9732142857142857,MC Dropout,Perspective,0.9573657301223243,0.004835227970033884
18,Level 1,0.9698660714285714,MC Dropout,Perspective,0.9726058048842858,0.005135484505444765
19,Level 1,0.9743303571428571,MC Dropout,Perspective,0.9506698540763981,0.004768594168126583
20,Level 2,0.9419642857142857,MC Dropout,Perspective,0.9512623040466642,0.008947516791522503
21,Level 2,0.9391741071428571,MC Dropout,Perspective,0.9495767169809264,0.009269481524825096
22,Level 2,0.9285714285714286,MC Dropout,Perspective,0.939899151141827,0.010294560343027115
23,Level 2,0.9469866071428571,MC Dropout,Perspective,0.9505629128803151,0.007869957946240902
24,Level 2,0.9375,MC Dropout,Perspective,0.9342155612244898,0.009038434363901615
25,Level 2,0.9453125,MC Dropout,Perspective,0.9545575018673349,0.008756997063755989
26,Level 2,0.9363839285714286,MC Dropout,Perspective,0.9240794178533341,0.00958396028727293
27,Level 2,0.9475446428571429,MC Dropout,Perspective,0.9463010299977446,0.008848465979099274
28,Level 2,0.9486607142857143,MC Dropout,Perspective,0.9435677749360614,0.008599047549068928
29,Level 2,0.94140625,MC Dropout,Perspective,0.9499421345301606,0.008579723536968231
30,Level 2,0.9503348214285714,MC Dropout,Perspective,0.9504311624562075,0.007840105332434177
31,Level 2,0.9302455357142857,MC Dropout,Perspective,0.9483863227354529,0.00987000111490488
32,Level 2,0.9419642857142857,MC Dropout,Perspective,0.9465571454611739,0.009133600629866123
33,Level 2,0.9587053571428571,MC Dropout,Perspective,0.9395746153604129,0.007432788610458374
34,Level 2,0.9397321428571429,MC Dropout,Perspective,0.9422450954517463,0.008664405904710293
35,Level 2,0.9330357142857143,MC Dropout,Perspective,0.938945374800638,0.009906073100864887
36,Level 2,0.9313616071428571,MC Dropout,Perspective,0.9366594085353674,0.009338912554085255
37,Level 2,0.9436383928571429,MC Dropout,Perspective,0.9264481149475089,0.008551884442567825
38,Level 2,0.9363839285714286,MC Dropout,Perspective,0.9425328816678169,0.008977075107395649
39,Level 2,0.9330357142857143,MC Dropout,Perspective,0.9287579744816585,0.00922584068030119
40,Level 3,0.8900669642857143,MC Dropout,Perspective,0.9083461960759354,0.015118898823857307
41,Level 3,0.8487723214285714,MC Dropout,Perspective,0.8933819515709949,0.01786254346370697
42,Level 3,0.859375,MC Dropout,Perspective,0.8828772418058133,0.01784674823284149
43,Level 3,0.87109375,MC Dropout,Perspective,0.8833470607974132,0.01553967036306858
44,Level 3,0.8537946428571429,MC Dropout,Perspective,0.9054482861847029,0.016722142696380615
45,Level 3,0.8800223214285714,MC Dropout,Perspective,0.8889914615622834,0.015885770320892334
46,Level 3,0.8666294642857143,MC Dropout,Perspective,0.8860081849948945,0.017118794843554497
47,Level 3,0.8649553571428571,MC Dropout,Perspective,0.9141775526526259,0.01678852178156376
48,Level 3,0.8537946428571429,MC Dropout,Perspective,0.8991593074888988,0.01761574111878872
49,Level 3,0.8543526785714286,MC Dropout,Perspective,0.8873297947150963,0.017646929249167442
50,Level 3,0.8794642857142857,MC Dropout,Perspective,0.9063381274675691,0.015531223267316818
51,Level 3,0.8370535714285714,MC Dropout,Perspective,0.894134703196347,0.01904902048408985
52,Level 3,0.8325892857142857,MC Dropout,Perspective,0.8777100089365504,0.01853269897401333
53,Level 3,0.8683035714285714,MC Dropout,Perspective,0.8964015729162129,0.016128962859511375
54,Level 3,0.8448660714285714,MC Dropout,Perspective,0.9206589814014047,0.017128508538007736
55,Level 3,0.84375,MC Dropout,Perspective,0.8880125661375661,0.018171437084674835
56,Level 3,0.8510044642857143,MC Dropout,Perspective,0.9105765334315712,0.01692689210176468
57,Level 3,0.8415178571428571,MC Dropout,Perspective,0.8922530541338214,0.018406761810183525
58,Level 3,0.8470982142857143,MC Dropout,Perspective,0.8977717511516305,0.017527125775814056
59,Level 3,0.83984375,MC Dropout,Perspective,0.9084075150196209,0.017660057172179222
60,Level 4,0.7410714285714286,MC Dropout,Perspective,0.87363029705027,0.02714313007891178
61,Level 4,0.6936383928571429,MC Dropout,Perspective,0.8171120753450654,0.03173767402768135
62,Level 4,0.6897321428571429,MC Dropout,Perspective,0.8518282461409513,0.031172994524240494
63,Level 4,0.7103794642857143,MC Dropout,Perspective,0.8222577408061608,0.029772646725177765
64,Level 4,0.7137276785714286,MC Dropout,Perspective,0.8541471391971371,0.029550747945904732
65,Level 4,0.7282366071428571,MC Dropout,Perspective,0.8697113455592533,0.027980538085103035
66,Level 4,0.7131696428571429,MC Dropout,Perspective,0.8434643746612838,0.029834354296326637
67,Level 4,0.7025669642857143,MC Dropout,Perspective,0.8346762596360613,0.03093988448381424
68,Level 4,0.7047991071428571,MC Dropout,Perspective,0.8435731530083352,0.030103683471679688
69,Level 4,0.7109375,MC Dropout,Perspective,0.835358794542468,0.029988186433911324
70,Level 4,0.7287946428571429,MC Dropout,Perspective,0.8677471499064148,0.028202757239341736
71,Level 4,0.6741071428571429,MC Dropout,Perspective,0.8120945976594394,0.03341069445014
72,Level 4,0.6869419642857143,MC Dropout,Perspective,0.8086494031923382,0.03251486271619797
73,Level 4,0.7075892857142857,MC Dropout,Perspective,0.8356415705444651,0.029779961332678795
74,Level 4,0.7137276785714286,MC Dropout,Perspective,0.8618956391064535,0.029223866760730743
75,Level 4,0.6858258928571429,MC Dropout,Perspective,0.8258356734164153,0.03211602568626404
76,Level 4,0.7131696428571429,MC Dropout,Perspective,0.8348297741485662,0.029794201254844666
77,Level 4,0.7142857142857143,MC Dropout,Perspective,0.8325942993164063,0.02989722043275833
78,Level 4,0.7047991071428571,MC Dropout,Perspective,0.8345120014608001,0.03074776753783226
79,Level 4,0.7036830357142857,MC Dropout,Perspective,0.8392122952668121,0.03054855950176716
80,Level 5,0.6222098214285714,MC Dropout,Perspective,0.8373462453053898,0.03737618029117584
81,Level 5,0.5825892857142857,MC Dropout,Perspective,0.7862819370172311,0.040924303233623505
82,Level 5,0.5541294642857143,MC Dropout,Perspective,0.7807077578090438,0.04319154843688011
83,Level 5,0.5982142857142857,MC Dropout,Perspective,0.8096431902985075,0.03882230818271637
84,Level 5,0.6049107142857143,MC Dropout,Perspective,0.82483530343778,0.03876699134707451
85,Level 5,0.6026785714285714,MC Dropout,Perspective,0.8216890345401581,0.03850331902503967
86,Level 5,0.5412946428571429,MC Dropout,Perspective,0.7880521483934082,0.04334281384944916
87,Level 5,0.5636160714285714,MC Dropout,Perspective,0.8065331341318276,0.041535377502441406
88,Level 5,0.5831473214285714,MC Dropout,Perspective,0.790913574553397,0.04058648645877838
89,Level 5,0.5658482142857143,MC Dropout,Perspective,0.7918777221723632,0.04144134372472763
90,Level 5,0.60546875,MC Dropout,Perspective,0.8448040985797066,0.037944402545690536
91,Level 5,0.54296875,MC Dropout,Perspective,0.7863800011795902,0.04360854625701904
92,Level 5,0.54296875,MC Dropout,Perspective,0.785298291978662,0.043666888028383255
93,Level 5,0.5943080357142857,MC Dropout,Perspective,0.8012967304053574,0.03978869318962097
94,Level 5,0.6065848214285714,MC Dropout,Perspective,0.799082646623213,0.0393831729888916
95,Level 5,0.5619419642857143,MC Dropout,Perspective,0.7962099697025282,0.042337048798799515
96,Level 5,0.5747767857142857,MC Dropout,Perspective,0.795192773233443,0.041073575615882874
97,Level 5,0.5853794642857143,MC Dropout,Perspective,0.7904393981578303,0.04050856828689575
98,Level 5,0.5797991071428571,MC Dropout,Perspective,0.8061370175378051,0.04080420359969139
99,Level 5,0.5943080357142857,MC Dropout,Perspective,0.8342032017875247,0.038687922060489655
0,Level 1,0.9815848214285714,Baseline,Blur,0.9700070632418556,0.002122308826074004
1,Level 1,0.9877232142857143,Baseline,Blur,0.9847457627118644,0.001398397027514875
2,Level 1,0.984375,Baseline,Blur,0.9765346614836411,0.0017305490327998996
3,Level 1,0.9921875,Baseline,Blur,0.9891531415715894,0.0009987130761146545
4,Level 1,0.9910714285714286,Baseline,Blur,0.9803983671171171,0.001133578596636653
5,Level 1,0.9860491071428571,Baseline,Blur,0.9853310696095077,0.0014374639140442014
6,Level 1,0.9921875,Baseline,Blur,0.9760967379077616,0.0010393812553957105
7,Level 1,0.9827008928571429,Baseline,Blur,0.976626183803191,0.0018031902145594358
8,Level 1,0.9877232142857143,Baseline,Blur,0.9866974833076527,0.00143619894515723
9,Level 1,0.9866071428571429,Baseline,Blur,0.9883107088989442,0.001634456915780902
10,Level 1,0.9838169642857143,Baseline,Blur,0.9625442525475776,0.002005745889618993
11,Level 1,0.9854910714285714,Baseline,Blur,0.9864753027267185,0.0014292080886662006
12,Level 1,0.98828125,Baseline,Blur,0.9859912344384394,0.001334953005425632
13,Level 1,0.9910714285714286,Baseline,Blur,0.986838400900901,0.0011987743200734258
14,Level 1,0.9899553571428571,Baseline,Blur,0.9812100714017288,0.0010298609267920256
15,Level 1,0.9866071428571429,Baseline,Blur,0.9851527149321265,0.0015348702436313033
16,Level 1,0.9910714285714286,Baseline,Blur,0.9872606981981982,0.001126407296396792
17,Level 1,0.9899553571428571,Baseline,Blur,0.9945196041588376,0.001010682201012969
18,Level 1,0.9866071428571429,Baseline,Blur,0.9804392911010559,0.0015027951449155807
19,Level 1,0.9893973214285714,Baseline,Blur,0.9787158250957343,0.0012900145957246423
20,Level 2,0.9776785714285714,Baseline,Blur,0.9664526255707762,0.0025248806923627853
21,Level 2,0.9866071428571429,Baseline,Blur,0.978789592760181,0.0016770948423072696
22,Level 2,0.9832589285714286,Baseline,Blur,0.9706583427922816,0.0019774935208261013
23,Level 2,0.9910714285714286,Baseline,Blur,0.9854659346846847,0.0011263861088082194
24,Level 2,0.9910714285714286,Baseline,Blur,0.9737119932432432,0.0013558054342865944
25,Level 2,0.984375,Baseline,Blur,0.9793488824101069,0.0017700071912258863
26,Level 2,0.9921875,Baseline,Blur,0.9648883175317371,0.0011545856250450015
27,Level 2,0.9799107142857143,Baseline,Blur,0.970244874715262,0.002149746986106038
28,Level 2,0.9860491071428571,Baseline,Blur,0.9833163554046407,0.001690155011601746
29,Level 2,0.984375,Baseline,Blur,0.9842889536767088,0.00197399384342134
30,Level 2,0.9815848214285714,Baseline,Blur,0.9461298602856306,0.0024884813465178013
31,Level 2,0.984375,Baseline,Blur,0.9818796566245546,0.0016766125336289406
32,Level 2,0.9871651785714286,Baseline,Blur,0.9843438936269571,0.0014738820027559996
33,Level 2,0.98828125,Baseline,Blur,0.9847812642843697,0.0014665257185697556
34,Level 2,0.98828125,Baseline,Blur,0.981608453658143,0.001136726699769497
35,Level 2,0.9854910714285714,Baseline,Blur,0.9762174405436014,0.0018247064435854554
36,Level 2,0.9899553571428571,Baseline,Blur,0.9859075535512966,0.0013205393915995955
37,Level 2,0.9905133928571429,Baseline,Blur,0.9906876553438277,0.0011283672647550702
38,Level 2,0.9854910714285714,Baseline,Blur,0.9766530185556234,0.0016849464736878872
39,Level 2,0.98828125,Baseline,Blur,0.9735957624156382,0.0014538966352120042
40,Level 3,0.97265625,Baseline,Blur,0.9561745524371538,0.0032635072711855173
41,Level 3,0.9810267857142857,Baseline,Blur,0.9758080706685404,0.002173774875700474
42,Level 3,0.9799107142857143,Baseline,Blur,0.9647399392558846,0.0024280757643282413
43,Level 3,0.9899553571428571,Baseline,Blur,0.9768570712764625,0.0014924961142241955
44,Level 3,0.9905133928571429,Baseline,Blur,0.9590057995028997,0.002000560285523534
45,Level 3,0.9787946428571429,Baseline,Blur,0.9740442897437436,0.002348060952499509
46,Level 3,0.9916294642857143,Baseline,Blur,0.9581316826111425,0.0014310161350294948
47,Level 3,0.9760044642857143,Baseline,Blur,0.9573842860372039,0.0027630412951111794
48,Level 3,0.9838169642857143,Baseline,Blur,0.9756684335087136,0.0021184685174375772
49,Level 3,0.9787946428571429,Baseline,Blur,0.9806007321610755,0.00250844843685627
50,Level 3,0.9715401785714286,Baseline,Blur,0.9468977711705017,0.0034630163572728634
51,Level 3,0.9821428571428571,Baseline,Blur,0.9753906250000001,0.0021133453119546175
52,Level 3,0.9860491071428571,Baseline,Blur,0.9782229767968307,0.0017309767426922917
53,Level 3,0.9849330357142857,Baseline,Blur,0.9773580946385478,0.0019625455606728792
54,Level 3,0.9871651785714286,Baseline,Blur,0.9790596505026176,0.001332011423073709
55,Level 3,0.9832589285714286,Baseline,Blur,0.9635830495648885,0.0023248184006661177
56,Level 3,0.9860491071428571,Baseline,Blur,0.9842444821731748,0.0016842843033373356
57,Level 3,0.9905133928571429,Baseline,Blur,0.9806130903065452,0.0014143642038106918
58,Level 3,0.9849330357142857,Baseline,Blur,0.9696359248767181,0.0021430363412946463
59,Level 3,0.9871651785714286,Baseline,Blur,0.9592498832550937,0.0017418544739484787
60,Level 4,0.9642857142857143,Baseline,Blur,0.9387930410879631,0.004631447605788708
61,Level 4,0.9754464285714286,Baseline,Blur,0.9583680049927189,0.0030276814941316843
62,Level 4,0.9782366071428571,Baseline,Blur,0.9461582342358155,0.003201768035069108
63,Level 4,0.9866071428571429,Baseline,Blur,0.9629760558069381,0.0023530563339591026
64,Level 4,0.9838169642857143,Baseline,Blur,0.9594539088935397,0.003147716401144862
65,Level 4,0.9698660714285714,Baseline,Blur,0.9656906618931934,0.0033415122888982296
66,Level 4,0.9888392857142857,Baseline,Blur,0.9621331828442439,0.0020049740560352802
67,Level 4,0.96484375,Baseline,Blur,0.9483048280040762,0.003876592731103301
68,Level 4,0.9760044642857143,Baseline,Blur,0.9708537769090642,0.0028373210225254297
69,Level 4,0.97265625,Baseline,Blur,0.9740419403561769,0.0032440267968922853
70,Level 4,0.9520089285714286,Baseline,Blur,0.9446890591346546,0.005250992719084024
71,Level 4,0.9720982142857143,Baseline,Blur,0.9764867967853043,0.002855132333934307
